O_anthropi|Q.,O_anthropi|S.,% identity,alignment length,mismatches,gap opens,q. start,q. end,s. start,s. end,evalue,bit score
OANT_RS22620,OANT_RS22620,100.000,150,0,0,1,150,1,150,3.15e-114,317
OANT_RS22625,OANT_RS22625,100.000,448,0,0,1,448,1,448,0.0,899
OANT_RS22630,OANT_RS22630,100.000,270,0,0,1,270,1,270,0.0,548
OANT_RS22635,OANT_RS22635,100.000,633,0,0,1,633,1,633,0.0,1286
OANT_RS22640,OANT_RS22640,100.000,478,0,0,1,478,1,478,0.0,971
OANT_RS22645,OANT_RS22645,100.000,294,0,0,1,294,1,294,0.0,597
OANT_RS22650,OANT_RS22650,100.000,262,0,0,1,262,1,262,0.0,548
OANT_RS22655,OANT_RS22655,100.000,377,0,0,1,377,1,377,0.0,763
OANT_RS22660,OANT_RS22660,100.000,306,0,0,1,306,1,306,0.0,604
OANT_RS22665,OANT_RS22665,100.000,395,0,0,1,395,1,395,0.0,808
OANT_RS22670,OANT_RS22670,100.000,268,0,0,1,268,1,268,0.0,524
OANT_RS22675,OANT_RS22675,100.000,233,0,0,1,233,1,233,8.91e-175,477
OANT_RS22680,OANT_RS22680,100.000,251,0,0,1,251,1,251,0.0,501
OANT_RS22685,OANT_RS22685,100.000,333,0,0,1,333,1,333,0.0,656
OANT_RS22690,OANT_RS22690,100.000,304,0,0,1,304,1,304,0.0,579
OANT_RS22695,OANT_RS22695,100.000,387,0,0,1,387,1,387,0.0,792
OANT_RS22700,OANT_RS22700,100.000,182,0,0,1,182,1,182,1.47e-137,378
OANT_RS22705,OANT_RS22705,100.000,318,0,0,1,318,1,318,0.0,665
OANT_RS22710,OANT_RS22710,100.000,308,0,0,1,308,1,308,0.0,617
OANT_RS22715,OANT_RS22715,100.000,532,0,0,1,532,1,532,0.0,1103
OANT_RS22720,OANT_RS22720,100.000,414,0,0,1,414,1,414,0.0,859
OANT_RS22725,OANT_RS22725,100.000,579,0,0,1,579,1,579,0.0,1170
OANT_RS22730,OANT_RS22730,100.000,62,0,0,1,62,1,62,1.98e-42,129
OANT_RS22735,OANT_RS22735,100.000,135,0,0,1,135,1,135,5.27e-101,282
OANT_RS22740,OANT_RS22740,100.000,386,0,0,1,386,1,386,0.0,790
OANT_RS22745,OANT_RS22745,100.000,101,0,0,1,101,1,101,3.71e-72,206
OANT_RS22750,OANT_RS22750,100.000,172,0,0,1,172,1,172,1.68e-126,350
OANT_RS22755,OANT_RS22755,100.000,314,0,0,1,314,1,314,0.0,652
OANT_RS22760,OANT_RS22760,100.000,189,0,0,1,189,1,189,1.46e-143,394
OANT_RS22765,OANT_RS22765,100.000,478,0,0,1,478,1,478,0.0,963
OANT_RS22770,OANT_RS22770,100.000,616,0,0,1,616,1,616,0.0,1260
OANT_RS22775,OANT_RS22775,100.000,328,0,0,1,328,1,328,0.0,672
OANT_RS22780,OANT_RS22780,100.000,322,0,0,1,322,1,322,0.0,667
OANT_RS22785,OANT_RS22785,100.000,234,0,0,1,234,1,234,1.27e-172,471
OANT_RS22790,OANT_RS22790,100.000,243,0,0,1,243,1,243,0.0,495
OANT_RS22795,OANT_RS22795,100.000,240,0,0,1,240,1,240,3.68e-175,478
OANT_RS22800,OANT_RS22800,100.000,259,0,0,1,259,1,259,0.0,526
OANT_RS22805,OANT_RS22805,100.000,326,0,0,1,326,1,326,0.0,634
OANT_RS22810,OANT_RS22810,100.000,288,0,0,1,288,1,288,0.0,553
OANT_RS22815,OANT_RS22815,100.000,401,0,0,1,401,1,401,0.0,811
OANT_RS22830,OANT_RS22830,100.000,289,0,0,1,289,1,289,0.0,585
OANT_RS22835,OANT_RS22835,100.000,216,0,0,1,216,1,216,6.89e-161,440
OANT_RS22840,OANT_RS22840,100.000,633,0,0,1,633,1,633,0.0,1284
OANT_RS22845,OANT_RS22845,100.000,338,0,0,1,338,1,338,0.0,689
OANT_RS22850,OANT_RS22850,100.000,425,0,0,1,425,1,425,0.0,820
OANT_RS22855,OANT_RS22855,100.000,180,0,0,1,180,1,180,8.41e-132,363
OANT_RS22860,OANT_RS22860,100.000,199,0,0,1,199,1,199,5.16e-150,411
OANT_RS22865,OANT_RS22865,100.000,355,0,0,1,355,1,355,0.0,733
OANT_RS22870,OANT_RS22870,100.000,378,0,0,1,378,1,378,0.0,768
OANT_RS22875,OANT_RS22875,100.000,464,0,0,1,464,1,464,0.0,933
OANT_RS22880,OANT_RS22880,100.000,102,0,0,1,102,1,102,2.33e-73,209
OANT_RS22885,OANT_RS22885,100.000,264,0,0,1,264,1,264,0.0,523
OANT_RS22890,OANT_RS22890,100.000,296,0,0,1,296,1,296,0.0,580
OANT_RS22895,OANT_RS22895,100.000,348,0,0,1,348,1,348,0.0,714
OANT_RS22900,OANT_RS22900,100.000,276,0,0,1,276,1,276,0.0,551
OANT_RS22905,OANT_RS22905,100.000,368,0,0,1,368,1,368,0.0,735
OANT_RS22910,OANT_RS22910,100.000,523,0,0,1,523,1,523,0.0,1050
OANT_RS22915,OANT_RS22915,100.000,363,0,0,1,363,1,363,0.0,705
OANT_RS22920,OANT_RS22920,100.000,298,0,0,1,298,1,298,0.0,572
OANT_RS22925,OANT_RS22925,100.000,468,0,0,1,468,1,468,0.0,956
OANT_RS22930,OANT_RS22930,100.000,311,0,0,1,311,1,311,0.0,630
OANT_RS22935,OANT_RS22935,100.000,308,0,0,1,308,1,308,0.0,608
OANT_RS22940,OANT_RS22940,100.000,454,0,0,1,454,1,454,0.0,915
OANT_RS22945,OANT_RS22945,100.000,663,0,0,1,663,1,663,0.0,1368
OANT_RS22950,OANT_RS22950,100.000,117,0,0,1,117,1,117,6.51e-85,240
OANT_RS22955,OANT_RS22955,100.000,398,0,0,1,398,1,398,0.0,785
OANT_RS22960,OANT_RS22960,100.000,219,0,0,1,219,1,219,3.19e-163,446
OANT_RS22975,OANT_RS22975,100.000,393,0,0,1,393,1,393,0.0,809
OANT_RS22980,OANT_RS22980,100.000,328,0,0,1,328,1,328,0.0,662
OANT_RS22985,OANT_RS22985,100.000,398,0,0,1,398,1,398,0.0,824
OANT_RS22990,OANT_RS23830,100.000,233,0,0,1,233,1,233,5.20e-176,480
OANT_RS22995,OANT_RS22995,100.000,844,0,0,1,844,1,844,0.0,1739
OANT_RS23000,OANT_RS23830,100.000,233,0,0,1,233,1,233,5.20e-176,480
OANT_RS23005,OANT_RS23005,100.000,163,0,0,1,163,1,163,3.58e-115,320
OANT_RS23010,OANT_RS23010,100.000,163,0,0,1,163,1,163,5.60e-121,335
OANT_RS23015,OANT_RS23015,100.000,132,0,0,1,132,1,132,4.72e-94,264
OANT_RS23020,OANT_RS23020,100.000,141,0,0,1,141,1,141,5.38e-102,285
OANT_RS23025,OANT_RS23025,100.000,143,0,0,1,143,1,143,3.56e-99,278
OANT_RS23030,OANT_RS23030,100.000,610,0,0,1,610,1,610,0.0,1231
OANT_RS23035,OANT_RS23035,100.000,964,0,0,1,964,1,964,0.0,1930
OANT_RS23040,OANT_RS23040,100.000,390,0,0,1,390,1,390,0.0,773
OANT_RS23045,OANT_RS23045,100.000,215,0,0,1,215,1,215,3.48e-148,408
OANT_RS23050,OANT_RS23050,100.000,67,0,0,1,67,1,67,5.51e-46,138
OANT_RS23055,OANT_RS23055,100.000,206,0,0,1,206,1,206,1.11e-149,411
OANT_RS23060,OANT_RS23060,100.000,187,0,0,1,187,1,187,1.44e-136,376
OANT_RS23065,OANT_RS23065,100.000,227,0,0,1,227,1,227,4.89e-171,467
OANT_RS23070,OANT_RS23070,100.000,304,0,0,1,304,1,304,0.0,595
OANT_RS23075,OANT_RS23075,100.000,295,0,0,1,295,1,295,0.0,583
OANT_RS23090,OANT_RS23090,100.000,70,0,0,1,70,1,70,4.36e-47,141
OANT_RS23105,OANT_RS23105,100.000,143,0,0,1,143,1,143,2.64e-101,283
OANT_RS23110,OANT_RS23110,100.000,140,0,0,1,140,1,140,4.21e-104,290
OANT_RS23115,OANT_RS23115,100.000,388,0,0,1,388,1,388,0.0,735
OANT_RS23120,OANT_RS23120,100.000,101,0,0,1,101,1,101,5.02e-70,201
OANT_RS23125,OANT_RS23125,100.000,335,0,0,1,335,1,335,0.0,691
OANT_RS23130,OANT_RS23130,100.000,293,0,0,1,293,1,293,0.0,553
OANT_RS23135,OANT_RS23135,100.000,260,0,0,1,260,1,260,0.0,521
OANT_RS23140,OANT_RS23140,100.000,384,0,0,1,384,1,384,0.0,762
OANT_RS23145,OANT_RS23145,100.000,624,0,0,1,624,1,624,0.0,1224
OANT_RS23150,OANT_RS23150,100.000,293,0,0,1,293,1,293,0.0,603
OANT_RS23155,OANT_RS23155,100.000,220,0,0,1,220,1,220,2.69e-166,454
OANT_RS23160,OANT_RS23160,100.000,444,0,0,1,444,1,444,0.0,905
OANT_RS23165,OANT_RS23165,100.000,272,0,0,1,272,1,272,0.0,553
OANT_RS23170,OANT_RS23170,100.000,436,0,0,1,436,1,436,0.0,880
OANT_RS23180,OANT_RS23180,100.000,345,0,0,1,345,1,345,0.0,704
OANT_RS23185,OANT_RS23185,100.000,156,0,0,1,156,1,156,4.87e-118,327
OANT_RS23190,OANT_RS23190,100.000,504,0,0,1,504,1,504,0.0,1041
OANT_RS23210,OANT_RS23210,100.000,1012,0,0,1,1012,1,1012,0.0,2033
OANT_RS23215,OANT_RS23215,100.000,181,0,0,1,181,1,181,1.69e-134,370
OANT_RS23220,OANT_RS23220,100.000,236,0,0,1,236,1,236,1.46e-177,484
OANT_RS23225,OANT_RS23225,100.000,374,0,0,1,374,1,374,0.0,758
OANT_RS23230,OANT_RS23230,100.000,323,0,0,1,323,1,323,0.0,654
OANT_RS23235,OANT_RS23235,100.000,241,0,0,1,241,1,241,0.0,501
OANT_RS23240,OANT_RS23240,100.000,216,0,0,1,216,1,216,8.29e-155,425
OANT_RS23245,OANT_RS23245,100.000,226,0,0,1,226,1,226,1.94e-165,452
OANT_RS23250,OANT_RS23250,100.000,463,0,0,1,463,1,463,0.0,927
OANT_RS23255,OANT_RS23255,100.000,260,0,0,1,260,1,260,0.0,526
OANT_RS23260,OANT_RS23260,100.000,137,0,0,1,137,1,137,5.07e-102,285
OANT_RS23265,OANT_RS23265,100.000,302,0,0,1,302,1,302,0.0,610
OANT_RS23275,OANT_RS23275,100.000,337,0,0,1,337,1,337,0.0,694
OANT_RS23280,OANT_RS23280,100.000,233,0,0,1,233,1,233,2.87e-176,480
OANT_RS23285,OANT_RS23285,100.000,228,0,0,1,228,1,228,1.52e-168,460
OANT_RS23290,OANT_RS23290,100.000,90,0,0,1,90,1,90,3.31e-63,183
OANT_RS23295,OANT_RS23295,100.000,335,0,0,1,335,1,335,0.0,694
OANT_RS23305,OANT_RS23305,100.000,380,0,0,1,380,1,380,0.0,765
OANT_RS23315,OANT_RS23315,100.000,427,0,0,1,427,1,427,0.0,885
OANT_RS23325,OANT_RS23325,100.000,396,0,0,1,396,1,396,0.0,778
OANT_RS23330,OANT_RS23330,100.000,147,0,0,1,147,1,147,1.17e-108,302
OANT_RS23335,OANT_RS23335,100.000,102,0,0,1,102,1,102,1.31e-73,210
OANT_RS23340,OANT_RS23340,100.000,391,0,0,1,391,1,391,0.0,811
OANT_RS23345,OANT_RS23345,100.000,326,0,0,1,326,1,326,0.0,671
OANT_RS23350,OANT_RS23350,100.000,409,0,0,1,409,1,409,0.0,833
OANT_RS23355,OANT_RS23355,100.000,68,0,0,1,68,1,68,8.87e-46,137
OANT_RS23360,OANT_RS23360,100.000,86,0,0,1,86,1,86,1.89e-59,173
OANT_RS23375,OANT_RS23375,100.000,426,0,0,1,426,1,426,0.0,868
OANT_RS23380,OANT_RS23380,100.000,76,0,0,1,76,1,76,1.93e-53,157
OANT_RS23385,OANT_RS23385,100.000,113,0,0,1,113,1,113,6.56e-82,232
OANT_RS23390,OANT_RS23390,100.000,66,0,0,1,66,1,66,2.22e-44,134
OANT_RS23395,OANT_RS23395,100.000,467,0,0,1,467,1,467,0.0,960
OANT_RS23400,OANT_RS23400,100.000,349,0,0,1,349,1,349,0.0,711
OANT_RS23405,OANT_RS23405,100.000,295,0,0,1,295,1,295,0.0,615
OANT_RS23410,OANT_RS23410,100.000,97,0,0,1,97,1,97,1.63e-69,199
OANT_RS23415,OANT_RS23415,100.000,81,0,0,1,81,1,81,1.14e-54,161
OANT_RS23420,OANT_RS23420,100.000,181,0,0,1,181,1,181,3.13e-137,377
OANT_RS23425,OANT_RS23425,100.000,125,0,0,1,125,1,125,1.28e-91,258
OANT_RS23435,OANT_RS23435,100.000,237,0,0,1,237,1,237,2.58e-176,481
OANT_RS23440,OANT_RS23440,100.000,160,0,0,1,160,1,160,9.88e-119,329
OANT_RS23445,OANT_RS23445,100.000,994,0,0,1,994,1,994,0.0,2037
OANT_RS23450,OANT_RS23450,100.000,67,0,0,1,67,1,67,2.87e-44,134
OANT_RS23455,OANT_RS23455,100.000,695,0,0,1,695,1,695,0.0,1431
OANT_RS23460,OANT_RS23460,100.000,343,0,0,1,343,1,343,0.0,700
OANT_RS23465,OANT_RS23465,100.000,410,0,0,1,410,1,410,0.0,826
OANT_RS23470,OANT_RS23470,100.000,269,0,0,1,269,1,269,0.0,556
OANT_RS23475,OANT_RS23475,100.000,231,0,0,1,231,1,231,4.43e-173,472
OANT_RS23480,OANT_RS23480,100.000,345,0,0,1,345,1,345,0.0,691
OANT_RS23485,OANT_RS23485,100.000,71,0,0,1,71,1,71,2.27e-47,142
OANT_RS23490,OANT_RS23490,100.000,240,0,0,1,240,1,240,3.12e-174,476
OANT_RS23495,OANT_RS23495,100.000,360,0,0,1,360,1,360,0.0,747
OANT_RS23500,OANT_RS23500,100.000,805,0,0,1,805,1,805,0.0,1673
OANT_RS23505,OANT_RS23505,100.000,99,0,0,1,99,1,99,9.78e-70,200
OANT_RS23510,OANT_RS23510,100.000,115,0,0,1,115,1,115,7.14e-77,219
OANT_RS23515,OANT_RS23515,100.000,314,0,0,1,314,1,314,0.0,641
OANT_RS23520,OANT_RS23520,100.000,202,0,0,1,202,1,202,5.03e-152,417
OANT_RS23525,OANT_RS23525,100.000,179,0,0,1,179,1,179,1.10e-134,371
OANT_RS23530,OANT_RS23530,100.000,229,0,0,1,229,1,229,2.30e-171,468
OANT_RS23535,OANT_RS23535,100.000,131,0,0,1,131,1,131,2.06e-94,265
OANT_RS23540,OANT_RS23540,100.000,184,0,0,1,184,1,184,4.13e-141,387
OANT_RS23545,OANT_RS23545,100.000,148,0,0,1,148,1,148,4.69e-105,293
OANT_RS23550,OANT_RS23550,100.000,86,0,0,1,86,1,86,1.06e-57,169
OANT_RS23555,OANT_RS23555,100.000,527,0,0,1,527,1,527,0.0,1068
OANT_RS23560,OANT_RS23560,100.000,341,0,0,1,341,1,341,0.0,701
OANT_RS23565,OANT_RS23565,100.000,412,0,0,1,412,1,412,0.0,835
OANT_RS23575,OANT_RS23575,100.000,247,0,0,1,247,1,247,0.0,510
OANT_RS23580,OANT_RS23580,100.000,335,0,0,1,335,1,335,0.0,674
OANT_RS23585,OANT_RS23585,100.000,262,0,0,1,262,1,262,0.0,532
OANT_RS23590,OANT_RS23590,100.000,257,0,0,1,257,1,257,0.0,495
OANT_RS23595,OANT_RS23595,100.000,690,0,0,1,690,1,690,0.0,1393
OANT_RS23600,OANT_RS23600,100.000,577,0,0,1,577,1,577,0.0,1181
OANT_RS23605,OANT_RS23605,100.000,278,0,0,1,278,1,278,0.0,572
OANT_RS23610,OANT_RS23610,100.000,255,0,0,1,255,1,255,0.0,524
OANT_RS23615,OANT_RS23615,100.000,222,0,0,1,222,1,222,2.48e-162,444
OANT_RS23620,OANT_RS23620,100.000,222,0,0,1,222,1,222,2.65e-162,444
OANT_RS23625,OANT_RS23625,100.000,264,0,0,1,264,1,264,0.0,537
OANT_RS23630,OANT_RS23630,100.000,275,0,0,1,275,1,275,0.0,561
OANT_RS23635,OANT_RS23635,100.000,579,0,0,1,579,1,579,0.0,1173
OANT_RS23640,OANT_RS23640,100.000,224,0,0,1,224,1,224,2.63e-167,457
OANT_RS23645,OANT_RS23645,100.000,472,0,0,1,472,1,472,0.0,965
OANT_RS23650,OANT_RS23650,100.000,424,0,0,1,424,1,424,0.0,870
OANT_RS23655,OANT_RS23655,100.000,373,0,0,1,373,1,373,0.0,766
OANT_RS23665,OANT_RS23665,100.000,513,0,0,1,513,1,513,0.0,1057
OANT_RS23670,OANT_RS23670,100.000,65,0,0,1,65,1,65,4.23e-44,133
OANT_RS23675,OANT_RS23675,100.000,1157,0,0,1,1157,1,1157,0.0,2383
OANT_RS23680,OANT_RS23680,100.000,336,0,0,1,336,1,336,0.0,692
OANT_RS23685,OANT_RS23685,100.000,231,0,0,1,231,1,231,7.66e-173,472
OANT_RS23690,OANT_RS23690,100.000,176,0,0,1,176,1,176,4.05e-130,359
OANT_RS23695,OANT_RS23695,100.000,82,0,0,1,82,1,82,3.63e-57,167
OANT_RS23700,OANT_RS23700,100.000,654,0,0,1,654,1,654,0.0,1332
OANT_RS23705,OANT_RS23705,100.000,82,0,0,1,82,1,82,2.96e-56,165
OANT_RS23710,OANT_RS23710,100.000,145,0,0,1,145,1,145,5.58e-107,298
OANT_RS23715,OANT_RS23715,100.000,174,0,0,1,174,1,174,2.44e-132,364
OANT_RS23720,OANT_RS23720,100.000,140,0,0,1,140,1,140,1.39e-98,276
OANT_RS23725,OANT_RS23725,100.000,396,0,0,1,396,1,396,0.0,777
OANT_RS23735,OANT_RS23735,100.000,288,0,0,1,288,1,288,0.0,588
OANT_RS23740,OANT_RS23740,100.000,306,0,0,1,306,1,306,0.0,640
OANT_RS23745,OANT_RS23745,100.000,319,0,0,1,319,1,319,0.0,650
OANT_RS23750,OANT_RS23750,100.000,331,0,0,1,331,1,331,0.0,661
OANT_RS23755,OANT_RS23755,100.000,273,0,0,1,273,1,273,0.0,538
OANT_RS23760,OANT_RS23760,100.000,311,0,0,1,311,1,311,0.0,612
OANT_RS23765,OANT_RS23765,100.000,502,0,0,1,502,1,502,0.0,1024
OANT_RS23770,OANT_RS23770,100.000,289,0,0,1,289,1,289,0.0,593
OANT_RS23775,OANT_RS23775,100.000,177,0,0,1,177,1,177,1.73e-132,365
OANT_RS23780,OANT_RS23780,100.000,233,0,0,1,233,1,233,4.41e-176,480
OANT_RS23785,OANT_RS23785,100.000,152,0,0,1,152,1,152,6.87e-108,301
OANT_RS23790,OANT_RS23790,100.000,599,0,0,1,599,1,599,0.0,1173
OANT_RS23795,OANT_RS23795,100.000,101,0,0,1,101,1,101,1.23e-70,202
OANT_RS23810,OANT_RS23810,100.000,503,0,0,1,503,1,503,0.0,1039
OANT_RS23815,OANT_RS23815,100.000,420,0,0,1,420,1,420,0.0,863
OANT_RS23820,OANT_RS23820,100.000,149,0,0,1,149,1,149,2.25e-99,279
OANT_RS23825,OANT_RS23825,100.000,591,0,0,1,591,1,591,0.0,1228
OANT_RS23830,OANT_RS23830,100.000,233,0,0,1,233,1,233,5.20e-176,480
OANT_RS23835,OANT_RS23835,100.000,107,0,0,1,107,1,107,1.11e-72,208
OANT_RS23840,OANT_RS23840,100.000,250,0,0,1,250,1,250,0.0,511
OANT_RS23845,OANT_RS23845,100.000,169,0,0,1,169,1,169,8.62e-123,340
OANT_RS23850,OANT_RS23850,100.000,158,0,0,1,158,1,158,9.18e-118,326
OANT_RS23855,OANT_RS23855,100.000,404,0,0,1,404,1,404,0.0,825
OANT_RS23860,OANT_RS23860,100.000,80,0,0,1,80,1,80,8.54e-57,166
OANT_RS23865,OANT_RS23865,100.000,144,0,0,1,144,1,144,4.48e-103,288
OANT_RS23875,OANT_RS23875,100.000,77,0,0,1,77,1,77,4.62e-55,161
OANT_RS23880,OANT_RS23880,100.000,101,0,0,1,101,1,101,4.08e-73,209
OANT_RS23885,OANT_RS23885,100.000,343,0,0,1,343,1,343,0.0,699
OANT_RS23890,OANT_RS23890,100.000,201,0,0,1,201,1,201,1.59e-151,415
OANT_RS23895,OANT_RS23895,100.000,233,0,0,1,233,1,233,3.47e-175,478
OANT_RS23900,OANT_RS23900,100.000,91,0,0,1,91,1,91,1.20e-61,179
OANT_RS23905,OANT_RS23905,100.000,103,0,0,1,103,1,103,2.50e-73,209
OANT_RS23920,OANT_RS23920,100.000,65,0,0,1,65,1,65,4.80e-43,130
OANT_RS23925,OANT_RS23925,100.000,88,0,0,1,88,1,88,9.04e-61,177
OANT_RS23930,OANT_RS23930,100.000,133,0,0,1,133,1,133,5.27e-98,275
OANT_RS23935,OANT_RS23935,100.000,1702,0,0,1,1702,1,1702,0.0,3456
OANT_RS23940,OANT_RS23940,100.000,85,0,0,1,85,1,85,8.51e-60,174
OANT_RS23945,OANT_RS23945,100.000,138,0,0,1,138,1,138,1.65e-103,289
OANT_RS23950,OANT_RS23950,100.000,246,0,0,1,246,1,246,0.0,504
OANT_RS23955,OANT_RS23955,100.000,116,0,0,1,116,1,116,2.09e-84,239
OANT_RS23965,OANT_RS23965,100.000,84,0,0,1,84,1,84,1.09e-57,169
OANT_RS23970,OANT_RS23970,100.000,141,0,0,1,141,1,141,1.41e-101,284
OANT_RS23975,OANT_RS23975,100.000,113,0,0,1,113,1,113,1.97e-80,228
OANT_RS23980,OANT_RS23980,100.000,597,0,0,1,597,1,597,0.0,1210
OANT_RS23985,OANT_RS23985,100.000,157,0,0,1,157,1,157,1.28e-115,321
OANT_RS23990,OANT_RS23990,100.000,157,0,0,1,157,1,157,6.69e-113,314
OANT_RS23995,OANT_RS23995,100.000,296,0,0,1,296,1,296,0.0,609
OANT_RS24000,OANT_RS24000,100.000,111,0,0,1,111,1,111,2.05e-77,221
OANT_RS24005,OANT_RS24005,100.000,199,0,0,1,199,1,199,1.41e-146,402
OANT_RS24010,OANT_RS24010,100.000,150,0,0,1,150,1,150,1.05e-109,305
OANT_RS24015,OANT_RS24015,100.000,308,0,0,1,308,1,308,0.0,635
OANT_RS24020,OANT_RS24020,100.000,181,0,0,1,181,1,181,8.62e-136,374
OANT_RS24025,OANT_RS24025,100.000,313,0,0,1,313,1,313,0.0,641
OANT_RS24030,OANT_RS24030,100.000,83,0,0,1,83,1,83,9.23e-57,166
OANT_RS24035,OANT_RS24035,100.000,116,0,0,1,116,1,116,3.92e-83,235
OANT_RS24040,OANT_RS24040,100.000,92,0,0,1,92,1,92,6.95e-62,180
OANT_RS24055,OANT_RS24055,100.000,144,0,0,1,144,1,144,9.20e-105,292
OANT_RS24060,OANT_RS24060,100.000,107,0,0,1,107,1,107,8.35e-77,219
OANT_RS24065,OANT_RS24065,100.000,160,0,0,1,160,1,160,1.87e-117,326
OANT_RS24070,OANT_RS24070,100.000,996,0,0,1,996,1,996,0.0,2035
OANT_RS24075,OANT_RS24075,100.000,67,0,0,1,67,1,67,9.94e-44,132
OANT_RS24080,OANT_RS24080,100.000,307,0,0,1,307,1,307,0.0,618
OANT_RS24085,OANT_RS24085,100.000,261,0,0,1,261,1,261,0.0,540
OANT_RS24090,OANT_RS24500,100.000,407,0,0,1,407,1,407,0.0,787
OANT_RS24095,OANT_RS24505,100.000,100,0,0,1,100,1,100,9.85e-70,200
OANT_RS24100,OANT_RS24510,100.000,258,0,0,1,258,1,258,0.0,496
OANT_RS24105,OANT_RS24515,100.000,167,0,0,1,167,1,167,1.30e-122,339
OANT_RS24110,OANT_RS24520,100.000,189,0,0,1,189,1,189,1.26e-134,372
OANT_RS24115,OANT_RS24115,100.000,988,0,0,1,988,1,988,0.0,2004
OANT_RS24120,OANT_RS24120,100.000,207,0,0,1,207,1,207,1.10e-150,414
OANT_RS24125,OANT_RS24125,100.000,107,0,0,1,107,1,107,1.57e-77,221
OANT_RS24130,OANT_RS24130,100.000,194,0,0,1,194,1,194,3.41e-135,374
OANT_RS24135,OANT_RS24135,100.000,356,0,0,1,356,1,356,0.0,715
OANT_RS24140,OANT_RS24140,100.000,192,0,0,1,192,1,192,5.36e-142,390
OANT_RS24145,OANT_RS24145,100.000,279,0,0,1,279,1,279,0.0,572
OANT_RS24150,OANT_RS24150,100.000,1141,0,0,1,1141,1,1141,0.0,2303
OANT_RS24155,OANT_RS24155,100.000,101,0,0,1,101,1,101,2.71e-71,204
OANT_RS24160,OANT_RS24160,100.000,115,0,0,1,115,1,115,1.77e-81,231
OANT_RS24165,OANT_RS24165,100.000,540,0,0,1,540,1,540,0.0,1101
OANT_RS24170,OANT_RS24170,100.000,98,0,0,1,98,1,98,1.05e-69,200
OANT_RS24175,OANT_RS24175,100.000,704,0,0,1,704,1,704,0.0,1456
OANT_RS24180,OANT_RS24180,100.000,165,0,0,1,165,1,165,1.01e-119,332
OANT_RS24185,OANT_RS24185,100.000,69,0,0,1,69,1,69,5.63e-47,140
OANT_RS24190,OANT_RS24190,100.000,72,0,0,1,72,1,72,5.57e-50,148
OANT_RS24195,OANT_RS24195,100.000,108,0,0,1,108,1,108,7.00e-76,216
OANT_RS24200,OANT_RS24200,100.000,218,0,0,1,218,1,218,3.85e-162,443
OANT_RS24205,OANT_RS24205,100.000,991,0,0,1,991,1,991,0.0,2029
OANT_RS24210,OANT_RS24210,100.000,305,0,0,1,305,1,305,0.0,606
OANT_RS24215,OANT_RS24215,100.000,299,0,0,1,299,1,299,0.0,593
OANT_RS24220,OANT_RS24220,100.000,565,0,0,1,565,1,565,0.0,1144
OANT_RS24225,OANT_RS24225,100.000,512,0,0,1,512,1,512,0.0,1054
OANT_RS24230,OANT_RS24230,100.000,564,0,0,1,564,1,564,0.0,1164
OANT_RS24235,OANT_RS24235,100.000,332,0,0,1,332,1,332,0.0,669
OANT_RS24240,OANT_RS24240,100.000,232,0,0,1,232,1,232,1.90e-174,476
OANT_RS24245,OANT_RS24245,100.000,458,0,0,1,458,1,458,0.0,932
OANT_RS24250,OANT_RS24250,100.000,284,0,0,1,284,1,284,0.0,567
OANT_RS24255,OANT_RS24255,100.000,199,0,0,1,199,1,199,6.84e-146,401
OANT_RS24260,OANT_RS24260,100.000,659,0,0,1,659,1,659,0.0,1361
OANT_RS24265,OANT_RS24265,100.000,367,0,0,1,367,1,367,0.0,719
OANT_RS24270,OANT_RS24270,100.000,402,0,0,1,402,1,402,0.0,783
OANT_RS24275,OANT_RS24275,100.000,330,0,0,1,330,1,330,0.0,644
OANT_RS24280,OANT_RS24280,100.000,213,0,0,1,213,1,213,8.49e-154,422
OANT_RS24285,OANT_RS24285,100.000,399,0,0,1,399,1,399,0.0,781
OANT_RS24295,OANT_RS24295,100.000,363,0,0,1,363,1,363,0.0,748
OANT_RS24300,OANT_RS24300,100.000,139,0,0,1,139,1,139,1.85e-100,281
OANT_RS24310,OANT_RS24310,100.000,406,0,0,1,406,1,406,0.0,821
OANT_RS24315,OANT_RS24315,100.000,228,0,0,1,228,1,228,1.91e-169,463
OANT_RS24320,OANT_RS24320,100.000,321,0,0,1,321,1,321,0.0,626
OANT_RS24325,OANT_RS24325,100.000,128,0,0,1,128,1,128,6.80e-92,258
OANT_RS24330,OANT_RS24330,100.000,356,0,0,1,356,1,356,0.0,728
OANT_RS24335,OANT_RS24335,100.000,254,0,0,1,254,1,254,0.0,503
OANT_RS24340,OANT_RS24340,100.000,408,0,0,1,408,1,408,0.0,849
OANT_RS24345,OANT_RS24345,100.000,325,0,0,1,325,1,325,0.0,655
OANT_RS24350,OANT_RS24425,100.000,343,0,0,1,343,1,343,0.0,684
OANT_RS24375,OANT_RS24375,100.000,384,0,0,1,384,1,384,0.0,781
OANT_RS24385,OANT_RS24385,100.000,404,0,0,1,404,1,404,0.0,786
OANT_RS24390,OANT_RS24390,100.000,232,0,0,1,232,1,232,4.10e-174,475
OANT_RS24395,OANT_RS24395,100.000,477,0,0,1,477,1,477,0.0,949
OANT_RS24400,OANT_RS24400,100.000,408,0,0,1,408,1,408,0.0,831
