Melitensis16M|Q.,Melitensis16M|S.,% identity,alignment length,mismatches,gap opens,q. start,q. end,s. start,s. end,evalue,bit score
BME_RS14770,BME_RS14770,100.000,333,0,0,1,333,1,333,0.0,650
BME_RS14775,BME_RS14775,100.000,270,0,0,1,270,1,270,0.0,522
BME_RS14780,BME_RS14780,100.000,326,0,0,1,326,1,326,0.0,664
BME_RS14785,BME_RS14785,100.000,421,0,0,1,421,1,421,0.0,859
BME_RS14790,BME_RS14790,100.000,338,0,0,1,338,1,338,0.0,690
BME_RS14795,BME_RS14795,100.000,236,0,0,1,236,1,236,2.57e-176,480
BME_RS14800,BME_RS14800,100.000,915,0,0,1,915,1,915,0.0,1829
BME_RS14805,BME_RS14805,100.000,1255,0,0,1,1255,1,1255,0.0,2428
BME_RS14810,BME_RS14810,100.000,512,0,0,1,512,1,512,0.0,1071
BME_RS14815,BME_RS14815,100.000,235,0,0,1,235,1,235,2.97e-176,480
BME_RS14820,BME_RS14820,100.000,241,0,0,1,241,1,241,5.99e-177,482
BME_RS14825,BME_RS14825,100.000,271,0,0,1,271,1,271,0.0,542
BME_RS14830,BME_RS14830,100.000,178,0,0,1,178,1,178,7.79e-131,360
BME_RS14835,BME_RS14835,100.000,196,0,0,1,196,1,196,1.70e-144,397
BME_RS14840,BME_RS14840,100.000,504,0,0,1,504,1,504,0.0,1024
BME_RS14845,BME_RS14845,100.000,174,0,0,1,174,1,174,3.17e-126,348
BME_RS14850,BME_RS14850,100.000,325,0,0,1,325,1,325,0.0,669
BME_RS14855,BME_RS14855,100.000,310,0,0,1,310,1,310,0.0,637
BME_RS14860,BME_RS14860,100.000,281,0,0,1,281,1,281,0.0,576
BME_RS14865,BME_RS14865,100.000,263,0,0,1,263,1,263,0.0,519
BME_RS14870,BME_RS14870,100.000,347,0,0,1,347,1,347,0.0,670
BME_RS14875,BME_RS14875,100.000,413,0,0,1,413,1,413,0.0,816
BME_RS14880,BME_RS14880,100.000,146,0,0,1,146,1,146,1.09e-106,297
BME_RS14890,BME_RS14890,100.000,268,0,0,1,268,1,268,0.0,552
BME_RS14895,BME_RS14895,100.000,70,0,0,1,70,1,70,2.33e-47,141
BME_RS14900,BME_RS14900,100.000,179,0,0,1,179,1,179,3.91e-135,372
BME_RS14905,BME_RS14905,100.000,273,0,0,1,273,1,273,0.0,516
BME_RS14910,BME_RS14910,100.000,331,0,0,1,331,1,331,0.0,671
BME_RS14915,BME_RS14915,100.000,464,0,0,1,464,1,464,0.0,946
BME_RS14920,BME_RS14920,100.000,639,0,0,1,639,1,639,0.0,1335
BME_RS14925,BME_RS14925,100.000,752,0,0,1,752,1,752,0.0,1533
BME_RS14930,BME_RS14930,100.000,63,0,0,1,63,1,63,7.11e-44,132
BME_RS14935,BME_RS14935,100.000,616,0,0,1,616,1,616,0.0,1260
BME_RS14940,BME_RS14940,100.000,175,0,0,1,175,1,175,5.39e-129,355
BME_RS14945,BME_RS14945,100.000,221,0,0,1,221,1,221,6.69e-165,450
BME_RS14950,BME_RS14950,100.000,534,0,0,1,534,1,534,0.0,1079
BME_RS14955,BME_RS14955,100.000,242,0,0,1,242,1,242,0.0,493
BME_RS14960,BME_RS14960,100.000,409,0,0,1,409,1,409,0.0,791
BME_RS14965,BME_RS14965,100.000,275,0,0,1,275,1,275,0.0,552
BME_RS14970,BME_RS14970,100.000,350,0,0,1,350,1,350,0.0,708
BME_RS14975,BME_RS14975,100.000,351,0,0,1,351,1,351,0.0,724
BME_RS14980,BME_RS14980,100.000,231,0,0,1,231,1,231,5.74e-174,474
BME_RS14985,BME_RS14985,100.000,306,0,0,1,306,1,306,0.0,634
BME_RS14990,BME_RS14990,100.000,376,0,0,1,376,1,376,0.0,772
BME_RS14995,BME_RS14995,100.000,207,0,0,1,207,1,207,1.03e-152,418
BME_RS15000,BME_RS15000,100.000,194,0,0,1,194,1,194,5.58e-142,390
BME_RS15005,BME_RS15005,100.000,391,0,0,1,391,1,391,0.0,801
BME_RS15010,BME_RS15010,100.000,108,0,0,1,108,1,108,9.66e-78,221
BME_RS15015,BME_RS15015,100.000,175,0,0,1,175,1,175,8.13e-127,350
BME_RS15020,BME_RS15020,100.000,455,0,0,1,455,1,455,0.0,878
BME_RS15025,BME_RS15025,100.000,97,0,0,1,97,1,97,6.63e-64,185
BME_RS15030,BME_RS15030,100.000,633,0,0,1,633,1,633,0.0,1273
BME_RS15035,BME_RS15035,100.000,270,0,0,1,270,1,270,0.0,548
BME_RS15040,BME_RS15040,100.000,449,0,0,1,449,1,449,0.0,902
BME_RS15045,BME_RS15045,100.000,150,0,0,1,150,1,150,2.98e-114,316
BME_RS15050,BME_RS15050,100.000,92,0,0,1,92,1,92,6.25e-60,174
BME_RS15055,BME_RS15055,100.000,189,0,0,1,189,1,189,1.73e-135,373
BME_RS15065,BME_RS15065,100.000,137,0,0,1,137,1,137,7.80e-100,279
BME_RS15070,BME_RS15070,100.000,422,0,0,1,422,1,422,0.0,820
BME_RS15075,BME_RS15075,100.000,345,0,0,1,345,1,345,0.0,697
BME_RS15080,BME_RS15080,100.000,320,0,0,1,320,1,320,0.0,660
BME_RS15085,BME_RS15085,100.000,233,0,0,1,233,1,233,5.15e-173,472
BME_RS15090,BME_RS15090,100.000,297,0,0,1,297,1,297,0.0,571
BME_RS15095,BME_RS15095,100.000,75,0,0,1,75,1,75,1.76e-52,154
BME_RS15100,BME_RS15100,100.000,391,0,0,1,391,1,391,0.0,810
BME_RS15105,BME_RS15105,100.000,325,0,0,1,325,1,325,0.0,654
BME_RS15110,BME_RS15110,100.000,733,0,0,1,733,1,733,0.0,1477
BME_RS15115,BME_RS15115,100.000,156,0,0,1,156,1,156,5.03e-112,311
BME_RS15120,BME_RS15120,100.000,131,0,0,1,131,1,131,9.31e-95,266
BME_RS15125,BME_RS15125,100.000,225,0,0,1,225,1,225,2.48e-168,459
BME_RS15130,BME_RS15130,100.000,447,0,0,1,447,1,447,0.0,900
BME_RS15135,BME_RS15135,100.000,235,0,0,1,235,1,235,1.09e-179,489
BME_RS15140,BME_RS15140,100.000,154,0,0,1,154,1,154,7.26e-111,308
BME_RS15145,BME_RS15145,100.000,424,0,0,1,424,1,424,0.0,858
BME_RS15150,BME_RS15150,100.000,413,0,0,1,413,1,413,0.0,849
BME_RS15155,BME_RS15155,100.000,506,0,0,1,506,1,506,0.0,1027
BME_RS15160,BME_RS15160,100.000,261,0,0,1,261,1,261,0.0,527
BME_RS15165,BME_RS15165,100.000,284,0,0,1,284,1,284,0.0,584
BME_RS15170,BME_RS15170,100.000,380,0,0,1,380,1,380,0.0,774
BME_RS15175,BME_RS15175,100.000,427,0,0,1,427,1,427,0.0,855
BME_RS15180,BME_RS15180,100.000,623,0,0,1,623,1,623,0.0,1255
BME_RS15185,BME_RS15185,100.000,78,0,0,1,78,1,78,1.50e-55,162
BME_RS15190,BME_RS15190,100.000,341,0,0,1,341,1,341,0.0,685
BME_RS15195,BME_RS15195,100.000,446,0,0,1,446,1,446,0.0,912
BME_RS15200,BME_RS15200,100.000,258,0,0,1,258,1,258,0.0,520
BME_RS15205,BME_RS15205,100.000,83,0,0,1,83,1,83,8.77e-60,173
BME_RS15210,BME_RS15210,100.000,269,0,0,1,269,1,269,0.0,543
BME_RS15215,BME_RS15215,100.000,447,0,0,1,447,1,447,0.0,889
BME_RS15220,BME_RS15220,100.000,614,0,0,1,614,1,614,0.0,1220
BME_RS15225,BME_RS15225,100.000,293,0,0,1,293,1,293,0.0,589
BME_RS15230,BME_RS15230,100.000,454,0,0,1,454,1,454,0.0,928
BME_RS15235,BME_RS15235,100.000,504,0,0,1,504,1,504,0.0,1031
BME_RS15240,BME_RS15240,100.000,187,0,0,1,187,1,187,6.66e-136,374
BME_RS15245,BME_RS15245,100.000,581,0,0,1,581,1,581,0.0,1127
BME_RS15250,BME_RS15250,100.000,157,0,0,1,157,1,157,6.34e-116,321
BME_RS15255,BME_RS15255,100.000,186,0,0,1,186,1,186,2.21e-134,370
BME_RS15260,BME_RS15260,100.000,223,0,0,1,223,1,223,2.47e-164,449
BME_RS15265,BME_RS15265,100.000,972,0,0,1,972,1,972,0.0,2005
BME_RS15270,BME_RS15270,100.000,329,0,0,1,329,1,329,0.0,665
BME_RS15275,BME_RS15275,100.000,282,0,0,1,282,1,282,0.0,568
BME_RS15280,BME_RS15280,100.000,98,0,0,1,98,1,98,9.70e-66,189
BME_RS15285,BME_RS15285,100.000,546,0,0,1,546,1,546,0.0,1071
BME_RS15290,BME_RS15290,100.000,84,0,0,1,84,1,84,2.44e-57,167
BME_RS15295,BME_RS15295,100.000,463,0,0,1,463,1,463,0.0,947
BME_RS15300,BME_RS15300,100.000,133,0,0,1,133,1,133,3.09e-90,254
BME_RS15305,BME_RS15305,100.000,79,0,0,1,79,1,79,1.21e-55,162
BME_RS15310,BME_RS15310,100.000,412,0,0,1,412,1,412,0.0,821
BME_RS15315,BME_RS15315,100.000,231,0,0,1,231,1,231,1.18e-169,463
BME_RS15320,BME_RS15320,100.000,376,0,0,1,376,1,376,0.0,746
BME_RS15325,BME_RS15325,100.000,502,0,0,1,502,1,502,0.0,1009
BME_RS15330,BME_RS15330,100.000,205,0,0,1,205,1,205,2.10e-147,405
BME_RS15335,BME_RS15335,100.000,218,0,0,1,218,1,218,1.06e-166,454
BME_RS15340,BME_RS15340,100.000,244,0,0,1,244,1,244,0.0,501
BME_RS15345,BME_RS15345,100.000,275,0,0,1,275,1,275,0.0,565
BME_RS15350,BME_RS15350,100.000,429,0,0,1,429,1,429,0.0,886
BME_RS15355,BME_RS15355,100.000,345,0,0,1,345,1,345,0.0,695
BME_RS15360,BME_RS15360,100.000,60,0,0,1,60,1,60,1.05e-38,119
BME_RS15365,BME_RS15365,100.000,498,0,0,1,498,1,498,0.0,1008
BME_RS15370,BME_RS15370,100.000,306,0,0,1,306,1,306,0.0,620
BME_RS15375,BME_RS15375,100.000,270,0,0,1,270,1,270,0.0,547
BME_RS15385,BME_RS15385,100.000,79,0,0,1,79,1,79,2.35e-54,159
BME_RS15390,BME_RS15390,100.000,131,0,0,1,131,1,131,1.19e-95,268
BME_RS15395,BME_RS15395,100.000,609,0,0,1,609,1,609,0.0,1152
BME_RS15405,BME_RS15405,100.000,192,0,0,1,192,1,192,1.79e-139,384
BME_RS15415,BME_RS15415,100.000,274,0,0,1,274,1,274,0.0,539
BME_RS15420,BME_RS15420,100.000,278,0,0,1,278,1,278,0.0,573
BME_RS15425,BME_RS15425,100.000,405,0,0,1,405,1,405,0.0,827
BME_RS15430,BME_RS15430,100.000,294,0,0,1,294,1,294,0.0,587
BME_RS15435,BME_RS15435,100.000,138,0,0,1,138,1,138,1.06e-100,281
BME_RS15440,BME_RS15440,100.000,128,0,0,1,128,1,128,1.25e-92,260
BME_RS15445,BME_RS15445,100.000,246,0,0,1,246,1,246,2.50e-176,481
BME_RS15450,BME_RS15450,100.000,163,0,0,1,163,1,163,3.79e-118,327
BME_RS15455,BME_RS15455,100.000,242,0,0,1,242,1,242,0.0,493
BME_RS15460,BME_RS15460,100.000,186,0,0,1,186,1,186,1.25e-135,373
BME_RS15465,BME_RS15465,100.000,357,0,0,1,357,1,357,0.0,709
BME_RS15470,BME_RS15470,100.000,159,0,0,1,159,1,159,2.58e-110,307
BME_RS15475,BME_RS15475,100.000,262,0,0,1,262,1,262,0.0,527
BME_RS15480,BME_RS15480,100.000,111,0,0,1,111,1,111,4.00e-76,217
BME_RS15485,BME_RS15485,100.000,140,0,0,1,140,1,140,5.43e-102,285
BME_RS15490,BME_RS15490,100.000,126,0,0,1,126,1,126,8.19e-93,260
BME_RS15495,BME_RS15495,100.000,300,0,0,1,300,1,300,0.0,600
BME_RS15500,BME_RS15500,100.000,424,0,0,1,424,1,424,0.0,862
BME_RS15505,BME_RS15505,100.000,261,0,0,1,261,1,261,0.0,543
BME_RS15510,BME_RS15510,100.000,263,0,0,1,263,1,263,0.0,530
BME_RS15515,BME_RS15515,100.000,321,0,0,1,321,1,321,0.0,642
BME_RS15520,BME_RS15520,100.000,210,0,0,1,210,1,210,6.24e-159,434
BME_RS15525,BME_RS15525,100.000,433,0,0,1,433,1,433,0.0,872
BME_RS15530,BME_RS15530,100.000,145,0,0,1,145,1,145,4.09e-108,300
BME_RS15535,BME_RS15535,100.000,342,0,0,1,342,1,342,0.0,698
BME_RS15540,BME_RS15540,100.000,478,0,0,1,478,1,478,0.0,934
BME_RS15545,BME_RS15545,100.000,250,0,0,1,250,1,250,0.0,500
BME_RS15550,BME_RS15550,100.000,326,0,0,1,326,1,326,0.0,657
BME_RS15555,BME_RS15555,100.000,129,0,0,1,129,1,129,1.50e-90,255
BME_RS15560,BME_RS15560,100.000,325,0,0,1,325,1,325,0.0,657
BME_RS15565,BME_RS15565,100.000,201,0,0,1,201,1,201,3.09e-147,404
BME_RS15570,BME_RS15570,100.000,385,0,0,1,385,1,385,0.0,772
BME_RS15575,BME_RS15575,100.000,243,0,0,1,243,1,243,5.09e-176,480
BME_RS15580,BME_RS15580,100.000,262,0,0,1,262,1,262,0.0,540
BME_RS15585,BME_RS15585,100.000,290,0,0,1,290,1,290,0.0,591
BME_RS15590,BME_RS15590,100.000,316,0,0,1,316,1,316,0.0,646
BME_RS15595,BME_RS15595,100.000,153,0,0,1,153,1,153,3.89e-105,293
BME_RS15600,BME_RS15600,100.000,115,0,0,1,115,1,115,1.84e-79,226
BME_RS15615,BME_RS15615,100.000,356,0,0,1,356,1,356,0.0,703
BME_RS15620,BME_RS15620,100.000,143,0,0,1,143,1,143,4.02e-107,298
BME_RS15625,BME_RS15625,100.000,259,0,0,1,259,1,259,0.0,538
BME_RS15630,BME_RS15630,100.000,247,0,0,1,247,1,247,0.0,506
BME_RS15635,BME_RS15635,100.000,405,0,0,1,405,1,405,0.0,814
BME_RS15640,BME_RS15640,100.000,525,0,0,1,525,1,525,0.0,1056
BME_RS15645,BME_RS15645,100.000,367,0,0,1,367,1,367,0.0,740
BME_RS15650,BME_RS15650,100.000,297,0,0,1,297,1,297,0.0,582
BME_RS15655,BME_RS15655,100.000,272,0,0,1,272,1,272,0.0,540
BME_RS15660,BME_RS15660,100.000,353,0,0,1,353,1,353,0.0,721
BME_RS15665,BME_RS15665,100.000,469,0,0,1,469,1,469,0.0,957
BME_RS15670,BME_RS15670,100.000,349,0,0,1,349,1,349,0.0,716
BME_RS15675,BME_RS15675,100.000,324,0,0,1,324,1,324,0.0,665
BME_RS15680,BME_RS15680,100.000,441,0,0,1,441,1,441,0.0,878
BME_RS15685,BME_RS15685,100.000,330,0,0,1,330,1,330,0.0,682
BME_RS15690,BME_RS15690,100.000,396,0,0,1,396,1,396,0.0,808
BME_RS15695,BME_RS15695,100.000,253,0,0,1,253,1,253,0.0,525
BME_RS15700,BME_RS15700,100.000,300,0,0,1,300,1,300,0.0,622
BME_RS15705,BME_RS15705,100.000,572,0,0,1,572,1,572,0.0,1142
BME_RS15710,BME_RS15710,100.000,377,0,0,1,377,1,377,0.0,769
BME_RS15715,BME_RS15715,100.000,401,0,0,1,401,1,401,0.0,807
BME_RS15720,BME_RS15720,100.000,297,0,0,1,297,1,297,0.0,608
BME_RS15725,BME_RS15725,100.000,234,0,0,1,234,1,234,4.60e-176,479
BME_RS15730,BME_RS15730,100.000,367,0,0,1,367,1,367,0.0,736
BME_RS15735,BME_RS15735,100.000,122,0,0,1,122,1,122,5.61e-86,243
BME_RS15740,BME_RS15770,100.000,80,0,0,1,80,1,80,1.32e-56,165
BME_RS15745,BME_RS15770,100.000,80,0,0,1,80,1,80,1.32e-56,165
BME_RS15760,BME_RS15760,100.000,57,0,0,1,57,1,57,4.21e-37,114
BME_RS15765,BME_RS15765,100.000,142,0,0,1,142,1,142,1.75e-93,263
BME_RS15770,BME_RS15770,100.000,80,0,0,1,80,1,80,1.32e-56,165
BME_RS15775,BME_RS15775,100.000,511,0,0,1,511,1,511,0.0,993
BME_RS15780,BME_RS15780,100.000,147,0,0,1,147,1,147,1.09e-105,295
BME_RS15785,BME_RS15785,100.000,86,0,0,1,86,1,86,4.61e-61,177
BME_RS15790,BME_RS15790,100.000,115,0,0,1,115,1,115,8.43e-84,236
BME_RS15795,BME_RS15795,100.000,65,0,0,1,65,1,65,8.98e-45,134
BME_RS15800,BME_RS15800,100.000,76,0,0,1,76,1,76,3.48e-50,149
BME_RS15805,BME_RS15805,100.000,1440,0,0,1,1440,1,1440,0.0,2824
BME_RS15810,BME_RS15810,100.000,381,0,0,1,381,1,381,0.0,761
BME_RS15815,BME_RS15815,100.000,99,0,0,1,99,1,99,1.09e-70,202
BME_RS15820,BME_RS15820,100.000,60,0,0,1,60,1,60,2.57e-41,125
BME_RS15825,BME_RS15825,100.000,67,0,0,1,67,1,67,7.66e-48,142
BME_RS15830,BME_RS15830,100.000,64,0,0,1,64,1,64,4.21e-44,132
BME_RS15835,BME_RS15835,100.000,73,0,0,1,73,1,73,9.38e-51,150
BME_RS15840,BME_RS15840,100.000,61,0,0,1,61,1,61,1.77e-41,125
BME_RS15845,BME_RS15845,100.000,67,0,0,1,67,1,67,7.92e-48,142
BME_RS15850,BME_RS15850,100.000,80,0,0,1,80,1,80,2.64e-56,164
BME_RS15855,BME_RS15855,100.000,64,0,0,1,64,1,64,2.20e-44,133
BME_RS15860,BME_RS15860,100.000,133,0,0,1,133,1,133,6.16e-96,269
BME_RS15865,BME_RS15865,100.000,60,0,0,1,60,1,60,3.43e-40,122
BME_RS15870,BME_RS15870,100.000,90,0,0,1,90,1,90,6.65e-67,192
BME_RS15875,BME_RS15875,100.000,107,0,0,1,107,1,107,4.85e-78,221
BME_RS15880,BME_RS15880,100.000,123,0,0,1,123,1,123,1.52e-89,252
BME_RS15885,BME_RS15885,100.000,79,0,0,1,79,1,79,5.28e-57,166
BME_RS15890,BME_RS15890,100.000,152,0,0,1,152,1,152,5.64e-112,311
BME_RS15895,BME_RS15895,100.000,218,0,0,1,218,1,218,5.04e-163,445
BME_RS15900,BME_RS15900,100.000,78,0,0,1,78,1,78,2.62e-54,159
BME_RS15905,BME_RS15905,100.000,69,0,0,1,69,1,69,1.47e-48,144
BME_RS15910,BME_RS15910,100.000,67,0,0,1,67,1,67,2.32e-47,141
BME_RS15915,BME_RS15915,100.000,67,0,0,1,67,1,67,2.95e-45,135
BME_RS15920,BME_RS15920,100.000,41,0,0,1,41,1,41,2.20e-25,84.0
BME_RS15925,BME_RS15925,100.000,73,0,0,1,73,1,73,9.76e-52,152
BME_RS15930,BME_RS15930,100.000,102,0,0,1,102,1,102,4.34e-73,208
BME_RS15935,BME_RS15935,100.000,53,0,0,1,53,1,53,1.88e-31,100
BME_RS15940,BME_RS15940,100.000,59,0,0,1,59,1,59,6.30e-41,124
BME_RS15945,BME_RS15945,100.000,67,0,0,1,67,1,67,1.18e-46,139
BME_RS15950,BME_RS15950,100.000,280,0,0,1,280,1,280,0.0,562
BME_RS15955,BME_RS15955,100.000,63,0,0,1,63,1,63,1.53e-43,131
BME_RS15960,BME_RS15960,100.000,44,0,0,1,44,1,44,7.42e-29,92.8
BME_RS15965,BME_RS15965,100.000,694,0,0,1,694,1,694,0.0,1421
BME_RS15970,BME_RS15970,100.000,66,0,0,1,66,1,66,9.07e-46,137
BME_RS15975,BME_RS16155,100.000,28,0,0,1,28,3,30,4.59e-15,57.0
BME_RS15980,BME_RS15980,100.000,81,0,0,1,81,1,81,1.72e-57,167
BME_RS15985,BME_RS15985,100.000,84,0,0,1,84,1,84,1.32e-59,173
BME_RS15990,BME_RS15990,100.000,75,0,0,1,75,1,75,5.78e-51,150
BME_RS15995,BME_RS15995,100.000,101,0,0,1,101,1,101,2.80e-74,211
BME_RS16000,BME_RS16000,100.000,338,0,0,1,338,1,338,0.0,695
BME_RS16005,BME_RS16005,100.000,186,0,0,1,186,1,186,7.37e-141,387
BME_RS16010,BME_RS16010,100.000,56,0,0,1,56,1,56,5.12e-37,114
BME_RS16015,BME_RS16015,100.000,93,0,0,1,93,1,93,5.97e-66,190
BME_RS16020,BME_RS16020,100.000,126,0,0,1,126,1,126,3.06e-92,259
BME_RS16025,BME_RS16025,100.000,50,0,0,1,50,1,50,4.20e-33,103
BME_RS16030,BME_RS16030,100.000,48,0,0,1,48,1,48,1.16e-30,97.8
BME_RS16035,BME_RS16035,100.000,89,0,0,1,89,1,89,3.65e-62,180
BME_RS16040,BME_RS16040,100.000,62,0,0,1,62,1,62,1.21e-43,131
BME_RS16045,BME_RS16045,100.000,133,0,0,1,133,1,133,1.06e-97,273
BME_RS16050,BME_RS16050,100.000,76,0,0,1,76,1,76,4.63e-53,156
BME_RS16055,BME_RS16055,100.000,99,0,0,1,99,1,99,1.44e-71,204
BME_RS16060,BME_RS16060,100.000,59,0,0,1,59,1,59,9.20e-40,121
BME_RS16065,BME_RS16065,100.000,68,0,0,1,68,1,68,5.47e-47,140
BME_RS16070,BME_RS16070,100.000,80,0,0,1,80,1,80,2.54e-55,162
BME_RS16075,BME_RS16075,100.000,142,0,0,1,142,1,142,2.98e-104,290
BME_RS16080,BME_RS16080,100.000,84,0,0,1,84,1,84,4.47e-57,167
BME_RS16085,BME_RS16085,100.000,84,0,0,1,84,1,84,1.78e-60,175
BME_RS16090,BME_RS16090,100.000,89,0,0,1,89,1,89,2.54e-61,178
BME_RS16095,BME_RS16095,100.000,87,0,0,1,87,1,87,1.01e-63,184
BME_RS16100,BME_RS16100,100.000,122,0,0,1,122,1,122,1.37e-84,239
BME_RS16105,BME_RS16105,100.000,62,0,0,1,62,1,62,4.63e-41,124
BME_RS16110,BME_RS16110,100.000,61,0,0,1,61,1,61,2.80e-41,125
BME_RS16115,BME_RS16115,100.000,239,0,0,1,239,1,239,2.10e-175,478
BME_RS16120,BME_RS16120,100.000,78,0,0,1,78,1,78,3.67e-53,156
BME_RS16125,BME_RS16125,100.000,59,0,0,1,59,1,59,3.22e-39,120
BME_RS16130,BME_RS16130,100.000,138,0,0,1,138,1,138,5.20e-99,277
BME_RS16135,BME_RS16135,100.000,170,0,0,1,170,1,170,5.24e-123,340
BME_RS16140,BME_RS16140,100.000,68,0,0,1,68,1,68,1.75e-47,141
BME_RS16145,BME_RS16145,100.000,201,0,0,1,201,1,201,5.13e-145,398
BME_RS16150,BME_RS16150,100.000,61,0,0,1,61,1,61,5.68e-41,124
BME_RS16155,BME_RS16155,100.000,30,0,0,1,30,1,30,5.00e-16,59.7
BME_RS16160,BME_RS16160,100.000,65,0,0,1,65,1,65,3.63e-46,137
BME_RS16165,BME_RS16165,100.000,66,0,0,1,66,1,66,3.25e-45,135
BME_RS16170,BME_RS16170,100.000,75,0,0,1,75,1,75,4.42e-52,153
BME_RS16175,BME_RS16175,100.000,63,0,0,1,63,1,63,2.32e-44,133
BME_RS16180,BME_RS16180,100.000,25,0,0,1,25,1,25,3.80e-14,54.3
BME_RS16185,BME_RS16185,100.000,79,0,0,1,79,1,79,1.74e-54,160
BME_RS16190,BME_RS16190,100.000,66,0,0,1,66,1,66,8.29e-44,132
BME_RS16195,BME_RS16195,100.000,66,0,0,1,66,1,66,1.44e-42,129
BME_RS16200,BME_RS16200,100.000,59,0,0,1,59,1,59,5.34e-39,119
BME_RS16205,BME_RS16205,100.000,70,0,0,1,70,1,70,4.77e-49,145
BME_RS16210,BME_RS16210,100.000,126,0,0,1,126,1,126,4.48e-89,251
BME_RS16215,BME_RS16215,100.000,74,0,0,1,74,1,74,7.01e-48,142
BME_RS16220,BME_RS16220,100.000,76,0,0,1,76,1,76,6.06e-54,158
BME_RS16225,BME_RS16665,100.000,75,0,0,1,75,1,75,2.15e-52,154
BME_RS16230,BME_RS16660,100.000,72,0,0,1,72,1,72,2.38e-49,146
BME_RS16235,BME_RS16235,100.000,73,0,0,1,73,1,73,1.77e-50,149
BME_RS16240,BME_RS16240,100.000,80,0,0,1,80,1,80,8.49e-55,160
BME_RS16245,BME_RS16245,100.000,73,0,0,1,73,1,73,8.59e-44,132
BME_RS16250,BME_RS16250,100.000,41,0,0,1,41,1,41,1.43e-26,86.7
BME_RS16255,BME_RS16255,100.000,50,0,0,1,50,1,50,3.35e-34,106
BME_RS16260,BME_RS16260,100.000,67,0,0,1,67,1,67,4.17e-44,132
BME_RS16265,BME_RS16265,100.000,79,0,0,1,79,1,79,1.40e-56,165
BME_RS16270,BME_RS16270,100.000,79,0,0,1,79,1,79,6.14e-55,161
BME_RS16275,BME_RS16275,100.000,62,0,0,1,62,1,62,5.67e-42,127
BME_RS16280,BME_RS16280,100.000,89,0,0,1,89,1,89,1.38e-62,181
BME_RS16285,BME_RS16285,100.000,85,0,0,1,85,1,85,6.55e-59,171
BME_RS16290,BME_RS16290,100.000,73,0,0,1,73,1,73,2.39e-49,146
BME_RS16295,BME_RS16295,100.000,77,0,0,1,77,1,77,2.39e-52,154
BME_RS16300,BME_RS16300,100.000,65,0,0,1,65,1,65,2.49e-44,133
BME_RS16305,BME_RS16305,100.000,67,0,0,1,67,1,67,1.11e-43,132
BME_RS16310,BME_RS16310,100.000,60,0,0,1,60,1,60,7.67e-42,126
BME_RS16315,BME_RS16315,100.000,131,0,0,1,131,1,131,1.28e-95,268
BME_RS16320,BME_RS16320,100.000,43,0,0,1,43,1,43,3.19e-27,88.6
BME_RS16325,BME_RS16325,100.000,68,0,0,1,68,1,68,7.05e-48,142
BME_RS16330,BME_RS16330,100.000,92,0,0,1,92,1,92,5.78e-67,192
BME_RS16335,BME_RS16335,100.000,77,0,0,1,77,1,77,8.38e-54,158
BME_RS16340,BME_RS16340,100.000,64,0,0,1,64,1,64,3.39e-43,130
BME_RS16345,BME_RS16345,100.000,66,0,0,1,66,1,66,3.30e-46,138
BME_RS16350,BME_RS16350,100.000,88,0,0,1,88,1,88,4.27e-61,177
BME_RS16355,BME_RS16355,100.000,60,0,0,1,60,1,60,6.83e-41,124
BME_RS16360,BME_RS16360,100.000,131,0,0,1,131,1,131,3.25e-95,266
BME_RS16365,BME_RS16365,100.000,129,0,0,1,129,1,129,3.39e-88,249
BME_RS16370,BME_RS16370,100.000,83,0,0,1,83,1,83,2.36e-58,170
BME_RS16375,BME_RS16375,100.000,59,0,0,1,59,1,59,6.65e-39,119
BME_RS16380,BME_RS16380,100.000,79,0,0,1,79,1,79,1.71e-56,165
BME_RS16385,BME_RS16385,100.000,75,0,0,1,75,1,75,9.61e-53,155
BME_RS16390,BME_RS16390,100.000,63,0,0,1,63,1,63,1.58e-43,131
BME_RS16395,BME_RS16395,100.000,612,0,0,1,612,1,612,0.0,1226
BME_RS16400,BME_RS16400,100.000,81,0,0,1,81,1,81,1.07e-56,166
BME_RS16405,BME_RS16405,100.000,139,0,0,1,139,1,139,5.52e-105,292
BME_RS16410,BME_RS16410,100.000,208,0,0,1,208,1,208,6.03e-146,401
BME_RS16415,BME_RS16415,100.000,339,0,0,1,339,1,339,0.0,680
BME_RS16420,BME_RS16420,100.000,76,0,0,1,76,1,76,3.54e-51,151
BME_RS16425,BME_RS16425,100.000,59,0,0,1,59,1,59,4.63e-39,119
BME_RS16430,BME_RS16430,100.000,66,0,0,1,66,1,66,7.48e-45,134
BME_RS16435,BME_RS16435,100.000,72,0,0,1,72,1,72,2.38e-49,146
BME_RS16440,BME_RS16440,100.000,44,0,0,1,44,1,44,3.06e-28,91.3
BME_RS16445,BME_RS16445,100.000,71,0,0,1,71,1,71,5.77e-49,145
BME_RS16450,BME_RS16450,100.000,56,0,0,1,56,1,56,3.23e-37,114
BME_RS16455,BME_RS16455,100.000,64,0,0,1,64,1,64,1.39e-43,131
BME_RS16460,BME_RS16460,100.000,96,0,0,1,96,1,96,8.73e-67,192
BME_RS16465,BME_RS16465,100.000,189,0,0,1,189,1,189,8.82e-144,394
