S_meliloti|Q.,S_meliloti|S.,% identity,alignment length,mismatches,gap opens,q. start,q. end,s. start,s. end,evalue,bit score
SMc02389,SMc02389,100.000,57,0,0,1,57,1,57,2.78e-37,115
SMc02390,SMc02390,100.000,233,0,0,1,233,1,233,2.88e-175,478
SMc02391,SMc02391,100.000,113,0,0,1,113,1,113,1.77e-79,226
SMc02392,SMc02392,100.000,88,0,0,1,88,1,88,2.21e-59,174
SMc02393,SMc02393,100.000,373,0,0,1,373,1,373,0.0,753
SMc02394,SMc02394,100.000,102,0,0,1,102,1,102,1.68e-72,207
SMc02396,SMc02396,100.000,345,0,0,1,345,1,345,0.0,689
SMc02397,SMc02397,100.000,310,0,0,1,310,1,310,0.0,636
SMc02398,SM_b20783,100.000,135,0,0,1,135,1,135,1.29e-98,276
SMc02399,SMc03312,100.000,201,0,0,1,201,1,201,1.12e-150,414
SMc02400,SMc02400,100.000,349,0,0,1,349,1,349,0.0,704
SMc02401,SMc02401,100.000,158,0,0,1,158,1,158,2.64e-116,323
SMc02403,SMc02403,100.000,681,0,0,1,681,1,681,0.0,1359
SMc02404,SMc02404,100.000,294,0,0,1,294,1,294,0.0,600
SMc02405,SMc02405,100.000,159,0,0,1,159,1,159,2.27e-114,318
SMc02406,SMc02406,100.000,1411,0,0,1,1411,1,1411,0.0,2746
SMc02407,SMc02407,100.000,192,0,0,1,192,1,192,4.64e-142,391
SMc02408,SMc02408,100.000,135,0,0,1,135,1,135,4.95e-95,267
SMc02409,SMc02409,100.000,30,0,0,1,30,1,30,3.57e-15,58.2
SMc02412,SMc02412,100.000,222,0,0,1,222,1,222,7.70e-168,458
SMc02413,SMc02413,100.000,437,0,0,1,437,1,437,0.0,870
SMc02414,SMc02414,100.000,491,0,0,1,491,1,491,0.0,999
SMc02415,SMc02415,100.000,526,0,0,1,526,1,526,0.0,1079
SMc02416,SMc02416,100.000,496,0,0,1,496,1,496,0.0,1008
SMc02417,SMc02417,100.000,520,0,0,1,520,1,520,0.0,1075
SMc02418,SMc02418,100.000,322,0,0,1,322,1,322,0.0,639
SMc02419,SMc02419,100.000,316,0,0,1,316,1,316,0.0,626
SMc02420,SMc02420,100.000,397,0,0,1,397,1,397,0.0,794
SMc02421,SMc02421,100.000,497,0,0,1,497,1,497,0.0,1009
SMc02422,SMc02422,100.000,218,0,0,1,218,1,218,4.47e-147,405
SMc02423,SMc02423,100.000,327,0,0,1,327,1,327,0.0,657
SMc02424,SMc02424,100.000,334,0,0,1,334,1,334,0.0,681
SMc02425,SMc02425,100.000,225,0,0,1,225,1,225,2.52e-166,455
SMc02426,SMc02426,100.000,208,0,0,1,208,1,208,6.42e-157,430
SMc02427,SMc02427,100.000,241,0,0,1,241,1,241,2.09e-178,487
SMc02428,SMc02428,100.000,506,0,0,1,506,1,506,0.0,1031
SMc02429,SMc02429,100.000,302,0,0,1,302,1,302,0.0,617
SMc02430,SMc03260,100.000,444,0,0,1,444,1,444,0.0,906
SMc02431,SMc02431,100.000,320,0,0,1,320,1,320,0.0,643
SMc02432,SMc02432,100.000,646,0,0,1,646,1,646,0.0,1318
SMc02433,SMc02433,100.000,868,0,0,1,868,1,868,0.0,1743
SMc02434,SMc02434,100.000,214,0,0,1,214,1,214,1.20e-155,427
SMc02435,SMc02435,100.000,293,0,0,1,293,1,293,0.0,579
SMc02436,SMc02436,100.000,360,0,0,1,360,1,360,0.0,723
SMc02437,SMc02437,100.000,755,0,0,1,755,1,755,0.0,1516
SMc02438,SMc02438,100.000,424,0,0,1,424,1,424,0.0,859
SMc02439,SMc02439,100.000,181,0,0,1,181,1,181,2.31e-135,373
SMc02440,SMc02440,100.000,248,0,0,1,248,1,248,0.0,511
SMc02441,SMc02441,100.000,142,0,0,1,142,1,142,9.64e-105,292
SMc02442,SMc02442,100.000,285,0,0,1,285,1,285,0.0,579
SMc02443,SMc02443,100.000,88,0,0,1,88,1,88,4.30e-63,183
SMc02444,SMc02444,100.000,248,0,0,1,248,1,248,0.0,495
SMc02445,SMc02445,100.000,298,0,0,1,298,1,298,0.0,595
SMc02446,SMc02446,100.000,57,0,0,1,57,1,57,6.79e-36,112
SMc02447,SMc02447,100.000,106,0,0,1,106,1,106,2.63e-75,215
SMc02448,SMc02448,100.000,135,0,0,1,135,1,135,5.26e-97,272
SMc02449,SMc02449,100.000,308,0,0,1,308,1,308,0.0,624
SMc02450,SMc02450,100.000,432,0,0,1,432,1,432,0.0,871
SMc02451,SMc02451,100.000,284,0,0,1,284,1,284,0.0,568
SMc02452,SMc02452,100.000,325,0,0,1,325,1,325,0.0,620
SMc02454,SMc03074,100.000,25,0,0,1,25,1,25,2.10e-12,50.8
SMc02455,SMc03075,100.000,25,0,0,1,25,1,25,1.43e-11,48.5
SMc02460,SMc02460,100.000,296,0,0,1,296,1,296,0.0,607
SMc02461,SMc02461,100.000,98,0,0,1,98,1,98,2.05e-69,199
SMc02462,SMc03220,100.000,958,0,0,1,958,1,958,0.0,1848
SMc02463,SMc02463,100.000,130,0,0,1,130,1,130,3.32e-92,260
SMc02464,SMc02464,100.000,126,0,0,1,126,1,126,1.84e-89,253
SMc02465,SMc02465,100.000,613,0,0,1,613,1,613,0.0,1272
SMc02466,SMc02466,100.000,259,0,0,1,259,1,259,0.0,537
SMc02467,SMc02467,100.000,198,0,0,1,198,1,198,8.93e-150,411
SMc02468,SMc02468,100.000,213,0,0,1,213,1,213,3.19e-161,441
SMc02469,SMc02469,100.000,366,0,0,1,366,1,366,0.0,745
SMc02470,SMc02470,100.000,401,0,0,1,401,1,401,0.0,794
SMc02471,SMc02471,100.000,434,0,0,1,434,1,434,0.0,882
SMc02472,SMc02472,100.000,312,0,0,1,312,1,312,0.0,620
SMc02473,SMc02473,100.000,282,0,0,1,282,1,282,0.0,562
SMc02474,SMc02474,100.000,356,0,0,1,356,1,356,0.0,717
SMc02475,SMc02475,100.000,179,0,0,1,179,1,179,3.56e-128,355
SMc02476,SMc02476,100.000,92,0,0,1,92,1,92,3.42e-67,194
SMc02477,SMc02477,100.000,88,0,0,1,88,1,88,9.51e-62,179
SMc02478,SMc02478,100.000,384,0,0,1,384,1,384,0.0,785
SMc02479,SMc02479,100.000,320,0,0,1,320,1,320,0.0,645
SMc02480,SMc02480,100.000,398,0,0,1,398,1,398,0.0,787
SMc02481,SMc02481,100.000,300,0,0,1,300,1,300,0.0,597
SMc02482,SMc02482,100.000,998,0,0,1,998,1,998,0.0,2069
SMc02483,SMc02483,100.000,417,0,0,1,417,1,417,0.0,833
SMc02484,SMc02484,100.000,214,0,0,1,214,1,214,5.65e-155,425
SMc02485,SMc02485,100.000,166,0,0,1,166,1,166,3.47e-123,341
SMc02486,SMc02486,100.000,250,0,0,1,250,1,250,3.97e-177,484
SMc02487,SMc02487,100.000,468,0,0,1,468,1,468,0.0,934
SMc02488,SMc02488,100.000,358,0,0,1,358,1,358,0.0,717
SMc02489,SMc02489,100.000,330,0,0,1,330,1,330,0.0,659
SMc02490,SMc02490,100.000,307,0,0,1,307,1,307,0.0,625
SMc02491,SMc02491,100.000,378,0,0,1,378,1,378,0.0,763
SMc02492,SMc02492,100.000,389,0,0,1,389,1,389,0.0,788
SMc02493,SMc02493,100.000,198,0,0,1,198,1,198,6.22e-143,394
SMc02494,SMc02494,100.000,509,0,0,1,509,1,509,0.0,1025
SMc02495,SMc02495,100.000,217,0,0,1,217,1,217,1.64e-160,439
SMc02496,SMc02496,100.000,734,0,0,1,734,1,734,0.0,1477
SMc02497,SMc02497,100.000,128,0,0,1,128,1,128,9.09e-85,241
SMc02498,SMc02498,100.000,188,0,0,1,188,1,188,2.43e-131,363
SMc02499,SMc02499,100.000,509,0,0,1,509,1,509,0.0,1024
SMc02500,SMc02500,100.000,294,0,0,1,294,1,294,0.0,597
SMc02501,SMc02501,100.000,504,0,0,1,504,1,504,0.0,1013
SMc02502,SMc02502,100.000,136,0,0,1,136,1,136,2.58e-96,271
SMc02503,SMc02503,100.000,367,0,0,1,367,1,367,0.0,754
SMc02504,SMc02504,100.000,150,0,0,1,150,1,150,1.42e-103,290
SMc02505,SMc02505,100.000,294,0,0,1,294,1,294,0.0,589
SMc02506,SMc02506,100.000,284,0,0,1,284,1,284,0.0,558
SMc02507,SMc02507,100.000,285,0,0,1,285,1,285,0.0,556
SMc02508,SMc02508,100.000,311,0,0,1,311,1,311,0.0,633
SMc02509,SMc02509,100.000,301,0,0,1,301,1,301,0.0,614
SMc02510,SMc02510,100.000,142,0,0,1,142,1,142,8.33e-102,285
SMc02511,SMc02511,100.000,301,0,0,1,301,1,301,0.0,580
SMc02512,SMc02512,100.000,494,0,0,1,494,1,494,0.0,958
SMc02513,SMc02513,100.000,490,0,0,1,490,1,490,0.0,957
SMc02514,SMc02514,100.000,574,0,0,1,574,1,574,0.0,1189
SMc02515,SMc02515,100.000,139,0,0,1,139,1,139,3.72e-96,270
SMc02516,SMc02516,100.000,274,0,0,1,274,1,274,0.0,552
SMc02517,SMc02517,100.000,288,0,0,1,288,1,288,0.0,574
SMc02518,SMc02518,100.000,356,0,0,1,356,1,356,0.0,732
SMc02519,SMc02519,100.000,356,0,0,1,356,1,356,0.0,724
SMc02520,SMc02520,100.000,503,0,0,1,503,1,503,0.0,1019
SMc02521,SMc02521,100.000,254,0,0,1,254,1,254,0.0,508
SMc02522,SMc02522,100.000,256,0,0,1,256,1,256,0.0,521
SMc02523,SMc02523,100.000,298,0,0,1,298,1,298,0.0,610
SMc02524,SMc02524,100.000,159,0,0,1,159,1,159,6.08e-115,320
SMc02525,SMc02525,100.000,518,0,0,1,518,1,518,0.0,1041
SMc02535,SMc03221,100.000,40,0,0,1,40,1,40,4.96e-20,70.9
SMc02539,SMc03073,100.000,25,0,0,1,25,1,25,2.01e-09,43.1
SMc02543,SMc02543,100.000,569,0,0,1,569,1,569,0.0,1126
SMc02544,SMc02544,100.000,205,0,0,1,205,1,205,1.32e-152,419
SMc02545,SMc02545,100.000,313,0,0,1,313,1,313,0.0,619
SMc02546,SMc02546,100.000,538,0,0,1,538,1,538,0.0,1103
SMc02547,SMc02547,100.000,320,0,0,1,320,1,320,0.0,657
SMc02548,SMc02548,100.000,166,0,0,1,166,1,166,2.74e-126,349
SMc02549,SMc02549,100.000,159,0,0,1,159,1,159,2.64e-120,333
SMc02550,SMc02550,100.000,160,0,0,1,160,1,160,8.81e-121,334
SMc02551,SMc02551,100.000,466,0,0,1,466,1,466,0.0,962
SMc02552,SMc02552,100.000,49,0,0,1,49,1,49,6.39e-28,91.7
SMc02553,SMc02553,100.000,276,0,0,1,276,1,276,0.0,564
SMc02554,SMc02554,100.000,154,0,0,1,154,1,154,2.51e-111,310
SMc02555,SMc02555,100.000,147,0,0,1,147,1,147,3.02e-106,296
SMc02556,SMc02556,100.000,89,0,0,1,89,1,89,1.24e-60,177
SMc02557,SMc02557,100.000,247,0,0,1,247,1,247,4.42e-178,486
SMc02558,SMc02558,100.000,280,0,0,1,280,1,280,0.0,555
SMc02559,SMc02559,100.000,202,0,0,1,202,1,202,5.75e-151,414
SMc02560,SMc02560,100.000,240,0,0,1,240,1,240,5.18e-180,491
SMc02561,SMc02561,100.000,177,0,0,1,177,1,177,1.75e-128,355
SMc02562,SMc02562,100.000,536,0,0,1,536,1,536,0.0,1107
SMc02563,SMc02563,100.000,144,0,0,1,144,1,144,1.12e-101,285
SMc02564,SMc02564,100.000,157,0,0,1,157,1,157,1.53e-111,311
SMc02565,SMc02565,100.000,334,0,0,1,334,1,334,0.0,676
SMc02566,SMc02566,100.000,206,0,0,1,206,1,206,1.55e-153,421
SMc02567,SMc02567,100.000,331,0,0,1,331,1,331,0.0,677
SMc02568,SMc02568,100.000,107,0,0,1,107,1,107,2.68e-75,215
SMc02569,SMc02569,100.000,258,0,0,1,258,1,258,0.0,516
SMc02570,SMc02570,100.000,247,0,0,1,247,1,247,4.27e-180,491
SMc02571,SMc02571,100.000,440,0,0,1,440,1,440,0.0,868
SMc02572,SMc02572,100.000,216,0,0,1,216,1,216,8.29e-162,443
SMc02573,SMc02573,100.000,157,0,0,1,157,1,157,1.08e-110,309
SMc02574,SMc02574,100.000,202,0,0,1,202,1,202,3.74e-151,415
SMc02575,SMc02575,100.000,185,0,0,1,185,1,185,3.94e-137,378
SMc02576,SMc02576,100.000,173,0,0,1,173,1,173,1.43e-126,350
SMc02577,SMc02577,100.000,435,0,0,1,435,1,435,0.0,867
SMc02578,SMc02578,100.000,316,0,0,1,316,1,316,0.0,655
SMc02579,SMc02579,100.000,466,0,0,1,466,1,466,0.0,947
SMc02580,SMc02580,100.000,668,0,0,1,668,1,668,0.0,1319
SMc02581,SMc02581,100.000,723,0,0,1,723,1,723,0.0,1484
SMc02582,SMc02582,100.000,278,0,0,1,278,1,278,0.0,578
SMc02583,SMc02583,100.000,174,0,0,1,174,1,174,7.27e-129,356
SMc02584,SMc02584,100.000,194,0,0,1,194,1,194,1.50e-141,390
SMc02585,SMc02585,100.000,433,0,0,1,433,1,433,0.0,867
SMc02586,SMc02586,100.000,820,0,0,1,820,1,820,0.0,1603
SMc02587,SMc02587,100.000,227,0,0,1,227,1,227,4.03e-162,444
SMc02588,SMc02588,100.000,562,0,0,1,562,1,562,0.0,1069
SMc02589,SMc02589,100.000,408,0,0,1,408,1,408,0.0,823
SMc02590,SMc02590,100.000,434,0,0,1,434,1,434,0.0,840
SMc02591,SMc02591,100.000,179,0,0,1,179,1,179,4.22e-125,347
SMc02592,SMc02592,100.000,197,0,0,1,197,1,197,8.28e-143,393
SMc02593,SMc02593,100.000,210,0,0,1,210,1,210,5.40e-155,425
SMc02594,SMc02594,100.000,222,0,0,1,222,1,222,5.46e-163,446
SMc02595,SMc02595,100.000,408,0,0,1,408,1,408,0.0,816
SMc02596,SMc02596,100.000,283,0,0,1,283,1,283,0.0,568
SMc02597,SMc02597,100.000,172,0,0,1,172,1,172,1.54e-127,352
SMc02598,SMc02598,100.000,299,0,0,1,299,1,299,0.0,593
SMc02599,SMc02599,100.000,532,0,0,1,532,1,532,0.0,1073
SMc02600,SMc02600,100.000,382,0,0,1,382,1,382,0.0,754
SMc02601,SMc02601,100.000,359,0,0,1,359,1,359,0.0,740
SMc02602,SMc02602,100.000,98,0,0,1,98,1,98,3.12e-64,186
SMc02603,SMc02603,100.000,412,0,0,1,412,1,412,0.0,803
SMc02604,SMc02604,100.000,306,0,0,1,306,1,306,0.0,619
SMc02605,SMc02605,100.000,177,0,0,1,177,1,177,1.06e-127,353
SMc02606,SMc02606,100.000,987,0,0,1,987,1,987,0.0,2011
SMc02607,SMc02607,100.000,92,0,0,1,92,1,92,2.79e-66,191
SMc02608,SMc02608,100.000,416,0,0,1,416,1,416,0.0,853
SMc02609,SMc02609,100.000,324,0,0,1,324,1,324,0.0,653
SMc02610,SMc02610,100.000,320,0,0,1,320,1,320,0.0,655
SMc02611,SMc02611,100.000,228,0,0,1,228,1,228,1.12e-169,464
SMc02612,SMc02612,100.000,442,0,0,1,442,1,442,0.0,905
SMc02613,SMc02613,100.000,435,0,0,1,435,1,435,0.0,909
SMc02614,SMc02614,100.000,87,0,0,1,87,1,87,1.71e-58,171
SMc02615,SMc02615,100.000,247,0,0,1,247,1,247,1.34e-179,490
SMc02616,SMc02616,100.000,465,0,0,1,465,1,465,0.0,940
SMc02617,SMc02617,100.000,53,0,0,1,53,1,53,2.54e-33,105
SMc02618,SMc02618,100.000,127,0,0,1,127,1,127,4.59e-92,259
SMc02619,SMc02619,100.000,105,0,0,1,105,1,105,7.22e-76,216
SMc02620,SMc02620,100.000,243,0,0,1,243,1,243,0.0,495
SMc02621,SMc03073,100.000,25,0,0,1,25,1,25,2.01e-09,43.1
SMc02622,SMc03074,100.000,25,0,0,1,25,1,25,2.10e-12,50.8
SMc02623,SMc03075,100.000,25,0,0,1,25,1,25,1.43e-11,48.5
SMc02631,SMc02631,100.000,283,0,0,1,283,1,283,0.0,571
SMc02632,SMc02632,100.000,218,0,0,1,218,1,218,1.34e-156,430
SMc02633,SMc02633,100.000,928,0,0,1,928,1,928,0.0,1756
SMc02634,SMc02634,100.000,667,0,0,1,667,1,667,0.0,1375
SMc02635,SMc02635,100.000,259,0,0,1,259,1,259,0.0,518
SMc02636,SMc02636,100.000,201,0,0,1,201,1,201,2.45e-149,410
SMc02637,SMc02637,100.000,120,0,0,1,120,1,120,3.50e-88,249
SMc02638,SMc02638,100.000,160,0,0,1,160,1,160,4.48e-119,330
SMc02639,SMc02639,100.000,110,0,0,1,110,1,110,3.33e-80,228
SMc02640,SMc02640,100.000,341,0,0,1,341,1,341,0.0,704
SMc02641,SMc02641,100.000,437,0,0,1,437,1,437,0.0,885
SMc02642,SMc02642,100.000,104,0,0,1,104,1,104,6.60e-74,211
SMc02644,SMc02644,100.000,768,0,0,1,768,1,768,0.0,1529
SMc02645,SMc02645,100.000,418,0,0,1,418,1,418,0.0,857
SMc02646,SMc02646,100.000,333,0,0,1,333,1,333,0.0,687
SMc02647,SMc02647,100.000,137,0,0,1,137,1,137,6.55e-100,280
SMc02648,SMc02648,100.000,233,0,0,1,233,1,233,1.63e-167,459
SMc02649,SMc02649,100.000,140,0,0,1,140,1,140,1.88e-101,284
SMc02650,SMc02650,100.000,241,0,0,1,241,1,241,0.0,496
SMc02651,SMc02651,100.000,313,0,0,1,313,1,313,0.0,638
SMc02652,SMc02652,100.000,238,0,0,1,238,1,238,5.67e-178,485
SMc02653,SMc02653,100.000,247,0,0,1,247,1,247,0.0,501
SMc02654,SMc02654,100.000,139,0,0,1,139,1,139,1.23e-101,284
SMc02655,SMc02655,100.000,214,0,0,1,214,1,214,3.30e-155,426
SMc02656,SMc02656,100.000,50,0,0,1,50,1,50,8.87e-33,103
SMc02657,SMc02657,100.000,94,0,0,1,94,1,94,9.07e-65,187
SMc02658,SMc02658,100.000,77,0,0,1,77,1,77,6.22e-52,154
SMc02659,SMc02659,100.000,741,0,0,1,741,1,741,0.0,1526
SMc02660,SMc02660,100.000,165,0,0,1,165,1,165,4.31e-125,346
SMc02661,SMc02661,100.000,559,0,0,1,559,1,559,0.0,1118
SMc02668,SMc03220,100.000,958,0,0,1,958,1,958,0.0,1848
SMc02669,SMc03221,100.000,40,0,0,1,40,1,40,4.96e-20,70.9
SMc02675,SMc03222,100.000,494,0,0,1,494,1,494,0.0,933
SMc02676,SMc03222,100.000,494,0,0,1,494,1,494,0.0,933
SMc02677,SMc02677,100.000,272,0,0,1,272,1,272,0.0,533
SMc02678,SMc02678,100.000,166,0,0,1,166,1,166,2.40e-122,339
SMc02681,SMc02681,100.000,280,0,0,1,280,1,280,0.0,546
SMc02682,SMc02682,100.000,372,0,0,1,372,1,372,0.0,751
SMc02683,SMc02683,100.000,264,0,0,1,264,1,264,0.0,532
SMc02684,SMc02684,100.000,383,0,0,1,383,1,383,0.0,790
SMc02685,SMc02685,100.000,292,0,0,1,292,1,292,0.0,585
SMc02686,SMc02686,100.000,310,0,0,1,310,1,310,0.0,628
SMc02687,SMc02687,100.000,276,0,0,1,276,1,276,0.0,550
SMc02688,SMc02688,100.000,125,0,0,1,125,1,125,6.71e-91,256
SMc02689,SMc02689,100.000,502,0,0,1,502,1,502,0.0,1042
SMc02690,SMc02690,100.000,318,0,0,1,318,1,318,0.0,623
SMc02691,SMc02691,100.000,410,0,0,1,410,1,410,0.0,780
SMc02692,SMc02692,100.000,204,0,0,1,204,1,204,1.41e-150,413
SMc02693,SMc02693,100.000,239,0,0,1,239,1,239,1.23e-178,487
SMc02694,SMc02694,100.000,101,0,0,1,101,1,101,6.96e-71,204
SMc02695,SMc02695,100.000,367,0,0,1,367,1,367,0.0,749
SMc02696,SMc02696,100.000,151,0,0,1,151,1,151,7.05e-112,311
SMc02697,SMc02697,100.000,156,0,0,1,156,1,156,9.63e-117,324
SMc02698,SMc02698,100.000,180,0,0,1,180,1,180,1.88e-130,360
SMc02699,SMc02699,100.000,61,0,0,1,61,1,61,3.25e-41,125
SMc02700,SMc02700,100.000,419,0,0,1,419,1,419,0.0,826
SMc02701,SMc02701,100.000,210,0,0,1,210,1,210,1.01e-156,429
SMc02702,SMc02702,100.000,227,0,0,1,227,1,227,4.26e-169,462
SMc02703,SMc02703,100.000,337,0,0,1,337,1,337,0.0,672
SMc02704,SMc02704,100.000,306,0,0,1,306,1,306,0.0,616
SMc02705,SMc02705,100.000,937,0,0,1,937,1,937,0.0,1852
SMc02706,SMc02706,100.000,689,0,0,1,689,1,689,0.0,1380
SMc02707,SMc02707,100.000,183,0,0,1,183,1,183,4.05e-134,370
SMc02708,SMc02708,100.000,330,0,0,1,330,1,330,0.0,686
SMc02709,SMc02709,100.000,68,0,0,1,68,1,68,1.41e-45,137
SMc02710,SMc02710,100.000,302,0,0,1,302,1,302,0.0,618
SMc02711,SMc02711,100.000,163,0,0,1,163,1,163,2.36e-119,331
SMc02712,SMc02712,100.000,300,0,0,1,300,1,300,0.0,617
SMc02713,SMc02713,100.000,171,0,0,1,171,1,171,3.09e-125,347
SMc02714,SMc02714,100.000,275,0,0,1,275,1,275,0.0,551
SMc02715,SMc02715,100.000,142,0,0,1,142,1,142,1.46e-101,284
SMc02716,SMc02716,100.000,83,0,0,1,83,1,83,6.92e-56,164
SMc02717,SMc02717,100.000,569,0,0,1,569,1,569,0.0,1178
SMc02718,SMc02718,100.000,45,0,0,1,45,1,45,2.17e-27,90.1
SMc02719,SMc02719,100.000,383,0,0,1,383,1,383,0.0,792
SMc02720,SMc02720,100.000,195,0,0,1,195,1,195,2.71e-147,404
SMc02721,SMc02721,100.000,932,0,0,1,932,1,932,0.0,1912
SMc02722,SMc02722,100.000,303,0,0,1,303,1,303,0.0,608
SMc02723,SMc02723,100.000,154,0,0,1,154,1,154,2.26e-114,318
SMc02724,SMc02724,100.000,306,0,0,1,306,1,306,0.0,602
SMc02725,SMc02725,100.000,729,0,0,1,729,1,729,0.0,1491
SMc02726,SMc02726,100.000,743,0,0,1,743,1,743,0.0,1509
SMc02727,SMc02727,100.000,328,0,0,1,328,1,328,0.0,674
SMc02728,SMc02728,100.000,559,0,0,1,559,1,559,0.0,1147
SMc02729,SMc02729,100.000,407,0,0,1,407,1,407,0.0,830
SMc02730,SMc02730,100.000,429,0,0,1,429,1,429,0.0,881
SMc02731,SMc00721,100.000,387,0,0,1,387,1,387,0.0,800
SMc02732,SMc02732,100.000,134,0,0,1,134,1,134,3.26e-96,270
SMc02733,SMc02733,100.000,638,0,0,1,638,1,638,0.0,1312
SMc02734,SMc02734,100.000,382,0,0,1,382,1,382,0.0,786
SMc02735,SMc02735,100.000,362,0,0,1,362,1,362,0.0,729
SMc02736,SMc02736,100.000,195,0,0,1,195,1,195,4.37e-145,399
SMc02737,SMc02737,100.000,318,0,0,1,318,1,318,0.0,651
SMc02738,SMc02738,100.000,281,0,0,1,281,1,281,0.0,549
SMc02739,SMc02739,100.000,349,0,0,1,349,1,349,0.0,708
SMc02752,SMc02752,100.000,148,0,0,1,148,1,148,6.26e-103,288
SMc02753,SMc02753,100.000,133,0,0,1,133,1,133,1.33e-94,266
SMc02754,SMc02754,100.000,96,0,0,1,96,1,96,2.45e-67,194
SMc02755,SMc02755,100.000,466,0,0,1,466,1,466,0.0,962
SMc02756,SMc02756,100.000,826,0,0,1,826,1,826,0.0,1671
SMc02757,SMc02757,100.000,504,0,0,1,504,1,504,0.0,1016
SMc02758,SMc02758,100.000,243,0,0,1,243,1,243,2.46e-180,492
SMc02759,SMc02759,100.000,1059,0,0,1,1059,1,1059,0.0,2090
SMc02760,SMc02760,100.000,1189,0,0,1,1189,1,1189,0.0,2379
SMc02761,SMc02761,100.000,107,0,0,1,107,1,107,3.34e-75,215
SMc02762,SMc00721,100.000,387,0,0,1,387,1,387,0.0,800
SMc02763,SMc02763,100.000,447,0,0,1,447,1,447,0.0,892
SMc02764,SMc02764,100.000,304,0,0,1,304,1,304,0.0,625
SMc02765,SMc02765,100.000,279,0,0,1,279,1,279,0.0,553
SMc02766,SMc02766,100.000,406,0,0,1,406,1,406,0.0,829
SMc02767,SMc02767,100.000,215,0,0,1,215,1,215,1.67e-154,424
SMc02768,SMc02768,100.000,251,0,0,1,251,1,251,0.0,504
SMc02769,SMc02769,100.000,141,0,0,1,141,1,141,4.86e-103,288
SMc02770,SMc02770,100.000,424,0,0,1,424,1,424,0.0,879
SMc02771,SMc02771,100.000,338,0,0,1,338,1,338,0.0,677
SMc02772,SMc02772,100.000,324,0,0,1,324,1,324,0.0,621
SMc02773,SMc02773,100.000,517,0,0,1,517,1,517,0.0,1045
SMc02774,SMc02774,100.000,329,0,0,1,329,1,329,0.0,648
SMc02775,SMc02775,100.000,339,0,0,1,339,1,339,0.0,687
SMc02776,SMc02776,100.000,501,0,0,1,501,1,501,0.0,1011
SMc02777,SMc02777,100.000,292,0,0,1,292,1,292,0.0,596
SMc02778,SMc02778,100.000,266,0,0,1,266,1,266,0.0,532
SMc02779,SM_b20777,100.000,321,0,0,1,321,1,321,0.0,652
SMc02780,SMc02780,100.000,484,0,0,1,484,1,484,0.0,980
SMc02781,SMc02781,100.000,198,0,0,1,198,1,198,7.61e-147,403
SMc02782,SMc02782,100.000,811,0,0,1,811,1,811,0.0,1647
SMc02783,SMc02783,100.000,125,0,0,1,125,1,125,1.69e-90,255
SMc02784,SMc02784,100.000,188,0,0,1,188,1,188,6.27e-134,370
SMc02785,SMc02785,100.000,372,0,0,1,372,1,372,0.0,742
SMc02786,SMc02786,100.000,233,0,0,1,233,1,233,9.55e-173,472
SMc02787,SMc02787,100.000,191,0,0,1,191,1,191,2.50e-132,366
SMc02788,SMc02788,100.000,168,0,0,1,168,1,168,3.01e-123,341
SMc02789,SMc02789,100.000,242,0,0,1,242,1,242,5.80e-179,488
SMc02790,SMc02790,100.000,194,0,0,1,194,1,194,1.00e-139,385
SMc02791,SMc02791,100.000,286,0,0,1,286,1,286,0.0,584
SMc02792,SMc02792,100.000,199,0,0,1,199,1,199,6.48e-145,399
SMc02793,SMc02793,100.000,273,0,0,1,273,1,273,0.0,559
SMc02794,SMc02794,100.000,319,0,0,1,319,1,319,0.0,639
SMc02795,SMc02795,100.000,180,0,0,1,180,1,180,2.66e-132,365
SMc02796,SMc02796,100.000,421,0,0,1,421,1,421,0.0,853
SMc02797,SMc02797,100.000,439,0,0,1,439,1,439,0.0,868
SMc02798,SMc02798,100.000,623,0,0,1,623,1,623,0.0,1269
SMc02799,SMc02799,100.000,213,0,0,1,213,1,213,1.01e-159,437
SMc02800,SMc02800,100.000,264,0,0,1,264,1,264,0.0,540
SMc02801,SMc02801,100.000,296,0,0,1,296,1,296,0.0,595
SMc02802,SMc02802,100.000,343,0,0,1,343,1,343,0.0,681
SMc02803,SMc02803,100.000,181,0,0,1,181,1,181,1.12e-131,363
SMc02804,SMc02804,100.000,876,0,0,1,876,1,876,0.0,1810
SMc02812,SMc02812,100.000,219,0,0,1,219,1,219,1.17e-161,442
SMc02813,SMc02813,100.000,272,0,0,1,272,1,272,0.0,551
SMc02814,SMc02814,100.000,310,0,0,1,310,1,310,0.0,593
SMc02817,SMc02817,100.000,317,0,0,1,317,1,317,0.0,621
SMc02818,SMc02818,100.000,314,0,0,1,314,1,314,0.0,643
SMc02819,SMc02819,100.000,255,0,0,1,255,1,255,0.0,519
SMc02820,SMc02820,100.000,466,0,0,1,466,1,466,0.0,943
SMc02821,SMc02821,100.000,336,0,0,1,336,1,336,0.0,677
SMc02822,SMc02822,100.000,327,0,0,1,327,1,327,0.0,653
SMc02823,SMc00721,100.000,387,0,0,1,387,1,387,0.0,800
SMc02824,SMc02824,100.000,269,0,0,1,269,1,269,0.0,540
SMc02825,SMc02825,100.000,463,0,0,1,463,1,463,0.0,934
SMc02826,SMc02826,100.000,114,0,0,1,114,1,114,1.04e-79,227
